fecha,letra,share_mujer
2019-01-01,K,.51745307
2019-01-01,L,.39564407
2019-01-01,M,.45274061
2019-01-01,N,.36044866
2019-01-01,O,.5544346
2019-01-01,P,.73108894
2019-01-01,Q,.72120452
2019-01-01,R,.39054674
2019-01-01,S,.49396053
2019-01-01,U,.56210393
2019-02-01,A,.13088779
2019-02-01,B,.099502303
2019-02-01,C,.18180537
2019-02-01,D,.17033488
2019-02-01,E,.081409447
2019-02-01,F,.05674044
2019-02-01,G,.35513571
2019-02-01,H,.088021785
2019-02-01,I,.46167839
2019-02-01,J,.31375715
2019-02-01,K,.51821589
2019-02-01,L,.39554322
2019-02-01,M,.45242551
2019-02-01,N,.35988083
2019-02-01,O,.55627805
2019-02-01,P,.73204404
2019-02-01,Q,.72122878
2019-02-01,R,.3877922
2019-02-01,S,.49354464
2019-02-01,U,.5601266
2019-03-01,A,.12514576
2019-03-01,B,.099475875
2019-03-01,C,.1810576
2019-03-01,D,.17059153
2019-03-01,E,.082697138
2019-03-01,F,.056350801
2019-03-01,G,.35336697
2019-03-01,H,.088168539
2019-03-01,I,.45752451
2019-03-01,J,.31400639
2019-03-01,K,.51745206
2019-03-01,L,.39232555
2019-03-01,M,.45123389
2019-03-01,N,.35893866
2019-03-01,O,.55781549
2019-03-01,P,.73191577
2019-03-01,Q,.7213161
2019-03-01,R,.38345292
2019-03-01,S,.49546897
2019-03-01,U,.5615142
2019-04-01,A,.11873921
2019-04-01,B,.099387184
2019-04-01,C,.18036903
2019-04-01,D,.17076476
2019-04-01,E,.082066216
2019-04-01,F,.056559831
2019-04-01,G,.35211715
2019-04-01,H,.088196792
2019-04-01,I,.45592207
2019-04-01,J,.31476212
2019-04-01,K,.5172174
2019-04-01,L,.39271495
2019-04-01,M,.45371205
2019-04-01,N,.35913113
2019-04-01,O,.55828708
2019-04-01,P,.73209047
2019-04-01,Q,.72136134
2019-04-01,R,.38467214
2019-04-01,S,.49815494
2019-04-01,U,.56194693
2019-05-01,A,.11397883
2019-05-01,B,.10041489
2019-05-01,C,.18015593
2019-05-01,D,.17072369
2019-05-01,E,.082298212
2019-05-01,F,.056342199
2019-05-01,G,.35213828
2019-05-01,H,.089493565
2019-05-01,I,.45463336
2019-05-01,J,.31511492
2019-05-01,K,.51610935
2019-05-01,L,.39342764
2019-05-01,M,.45267895
2019-05-01,N,.35983652
2019-05-01,O,.55868179
2019-05-01,P,.7321173
2019-05-01,Q,.72087401
2019-05-01,R,.38509509
2019-05-01,S,.49903992
2019-05-01,U,.56120527
2019-06-01,A,.11104876
2019-06-01,B,.10084094
2019-06-01,C,.18000433
2019-06-01,D,.17089851
2019-06-01,E,.082512848
2019-06-01,F,.057368938
2019-06-01,G,.35281506
2019-06-01,H,.088856041
2019-06-01,I,.45501602
2019-06-01,J,.31536824
2019-06-01,K,.51574099
2019-06-01,L,.3933202
2019-06-01,M,.45524374
2019-06-01,N,.36194742
2019-06-01,O,.55901253
2019-06-01,P,.73205358
2019-06-01,Q,.72132903
2019-06-01,R,.38780567
2019-06-01,S,.50003904
2019-06-01,U,.56324732
2019-07-01,A,.11091031
2019-07-01,B,.10147586
2019-07-01,C,.18039198
2019-07-01,D,.17073171
2019-07-01,E,.08209651
2019-07-01,F,.057602372
2019-07-01,G,.35303175
2019-07-01,H,.088766165
2019-07-01,I,.4559159
2019-07-01,J,.31715468
2019-07-01,K,.51564318
2019-07-01,L,.3932277
2019-07-01,M,.45556742
2019-07-01,N,.3627632
2019-07-01,O,.55991507
2019-07-01,P,.73168516
2019-07-01,Q,.72119373
2019-07-01,R,.39028117
2019-07-01,S,.49835706
2019-07-01,U,.5625782
2019-08-01,A,.11350178
2019-08-01,B,.10191409
2019-08-01,C,.18063787
2019-08-01,D,.17101845
2019-08-01,E,.08284577
2019-08-01,F,.05814166
2019-08-01,G,.35334262
2019-08-01,H,.088945374
2019-08-01,I,.45620784
2019-08-01,J,.31654271
2019-08-01,K,.51602149
2019-08-01,L,.39255294
2019-08-01,M,.45610803
2019-08-01,N,.36323148
2019-08-01,O,.56172842
2019-08-01,P,.73117715
2019-08-01,Q,.72123981
2019-08-01,R,.38917002
2019-08-01,S,.49928638
2019-08-01,U,.56230432
2019-09-01,A,.11798768
2019-09-01,B,.1019928
2019-09-01,C,.18046145
2019-09-01,D,.17180507
2019-09-01,E,.082619518
2019-09-01,F,.059067003
2019-09-01,G,.35283327
2019-09-01,H,.089116782
2019-09-01,I,.45652571
2019-09-01,J,.31507456
2019-09-01,K,.51501012
2019-09-01,L,.3931441
2019-09-01,M,.45670068
2019-09-01,N,.36369339
2019-09-01,O,.56341028
2019-09-01,P,.73119432
2019-09-01,Q,.72108203
2019-09-01,R,.38764077
2019-09-01,S,.49945858
2019-09-01,U,.55805242
2019-10-01,A,.12357101
2019-10-01,B,.10203354
2019-10-01,C,.18021059
2019-10-01,D,.17205401
2019-10-01,E,.082629085
2019-10-01,F,.060236543
2019-10-01,G,.35316357
2019-10-01,H,.090093777
2019-10-01,I,.45680371
2019-10-01,J,.31433439
2019-10-01,K,.51492554
2019-10-01,L,.39341965
2019-10-01,M,.45749277
2019-10-01,N,.36491802
2019-10-01,O,.56440336
2019-10-01,P,.7314226
2019-10-01,Q,.72086793
2019-10-01,R,.38780478
2019-10-01,S,.49933875
2019-10-01,U,.5574891
2019-11-01,A,.12631035
2019-11-01,B,.10244621
2019-11-01,C,.18075143
2019-11-01,D,.17211215
2019-11-01,E,.08297766
2019-11-01,F,.061099622
2019-11-01,G,.35304952
2019-11-01,H,.089820489
2019-11-01,I,.45793295
2019-11-01,J,.31462082
2019-11-01,K,.51492506
2019-11-01,L,.39298919
2019-11-01,M,.45757765
2019-11-01,N,.36428493
2019-11-01,O,.56255627
2019-11-01,P,.73117578
2019-11-01,Q,.72086006
2019-11-01,R,.38811222
2019-11-01,S,.49939346
2019-11-01,U,.55714285
2019-12-01,A,.12648015
2019-12-01,B,.10353312
2019-12-01,C,.18160342
2019-12-01,D,.17220199
2019-12-01,E,.082600974
2019-12-01,F,.063501276
2019-12-01,G,.3558037
2019-12-01,H,.089674369
2019-12-01,I,.4597744
2019-12-01,J,.31442562
2019-12-01,K,.51613414
2019-12-01,L,.39310977
2019-12-01,M,.46007219
2019-12-01,N,.36415932
2019-12-01,O,.56178528
2019-12-01,P,.73066562
2019-12-01,Q,.72063929
2019-12-01,R,.3905828
2019-12-01,S,.49817505
2019-12-01,U,.55645162
2020-01-01,A,.12705576
2020-01-01,B,.10463977
2020-01-01,C,.18205723
2020-01-01,D,.17255062
2020-01-01,E,.082636431
2020-01-01,F,.064693123
2020-01-01,G,.35642824
2020-01-01,H,.09012007
2020-01-01,I,.46427691
2020-01-01,J,.31491926
2020-01-01,K,.51680875
2020-01-01,L,.39404386
2020-01-01,M,.45990112
2020-01-01,N,.36292952
2020-01-01,O,.56042981
2020-01-01,P,.72948432
2020-01-01,Q,.72081387
2020-01-01,R,.39379129
2020-01-01,S,.49576724
2020-01-01,U,.55617285
2020-02-01,A,.12713848
2020-02-01,B,.10502811
2020-02-01,C,.18215366
2020-02-01,D,.17256345
2020-02-01,E,.082974166
2020-02-01,F,.06543012
2020-02-01,G,.35537183
2020-02-01,H,.090586305
2020-02-01,I,.46359491
2020-02-01,J,.31466153
2020-02-01,K,.51731479
2020-02-01,L,.3936322
2020-02-01,M,.45850062
2020-02-01,N,.36240983
2020-02-01,O,.5618453
2020-02-01,P,.73064578
2020-02-01,Q,.72079152
2020-02-01,R,.389458
2020-02-01,S,.49463242
2020-02-01,U,.55528253
2020-03-01,A,.12126735
2020-03-01,B,.10535049
2020-03-01,C,.18131095
2020-03-01,D,.17260642
2020-03-01,E,.083807416
2020-03-01,F,.0667843
2020-03-01,G,.35289663
2020-03-01,H,.090558328
2020-03-01,I,.45771894
2020-03-01,J,.31436437
2020-03-01,K,.51691937
2020-03-01,L,.39174792
2020-03-01,M,.45862082
2020-03-01,N,.3592141
2020-03-01,O,.56278127
2020-03-01,P,.72998673
2020-03-01,Q,.72087115
2020-03-01,R,.3859722
2020-03-01,S,.49624413
2020-03-01,U,.55493826
2020-04-01,A,.11394305
2020-04-01,B,.10521387
2020-04-01,C,.17947212
2020-04-01,D,.17236732
2020-04-01,E,.08308275
2020-04-01,F,.072279155
2020-04-01,G,.34982789
2020-04-01,H,.090294197
2020-04-01,I,.45306644
2020-04-01,J,.3131851
2020-04-01,K,.51673019
2020-04-01,L,.3909834
2020-04-01,M,.46433228
2020-04-01,N,.35589513
2020-04-01,O,.56843841
2020-04-01,P,.72909975
2020-04-01,Q,.7207675
2020-04-01,R,.3881017
2020-04-01,S,.49695596
2020-04-01,U,.55376011
2020-05-01,A,.11031175
2020-05-01,B,.10504574
2020-05-01,C,.17963256
2020-05-01,D,.17225946
2020-05-01,E,.083141372
2020-05-01,F,.072982259
2020-05-01,G,.34905282
2020-05-01,H,.089876935
2020-05-01,I,.45229751
2020-05-01,J,.31234863
2020-05-01,K,.51650649
2020-05-01,L,.39044911
2020-05-01,M,.46542266
2020-05-01,N,.35453877
2020-05-01,O,.56830603
2020-05-01,P,.72836614
2020-05-01,Q,.72051269
2020-05-01,R,.38754532
2020-05-01,S,.49678287
2020-05-01,U,.55610973
2020-06-01,A,.10851456
2020-06-01,B,.10579234
2020-06-01,C,.17920092
2020-06-01,D,.17243129
2020-06-01,E,.083285794
2020-06-01,F,.072803646
2020-06-01,G,.34831786
2020-06-01,H,.089568675
2020-06-01,I,.45215124
2020-06-01,J,.31185079
2020-06-01,K,.51606482
2020-06-01,L,.3889364
2020-06-01,M,.4644663
2020-06-01,N,.35339573
2020-06-01,O,.57071012
2020-06-01,P,.72790033
2020-06-01,Q,.72041416
2020-06-01,R,.38741216
2020-06-01,S,.49739504
2020-06-01,U,.55708045
2020-07-01,A,.1089455
2020-07-01,B,.10544166
2020-07-01,C,.17913313
2020-07-01,D,.17262985
2020-07-01,E,.083737634
2020-07-01,F,.073650956
2020-07-01,G,.34728172
2020-07-01,H,.089851663
2020-07-01,I,.45142344
2020-07-01,J,.31118542
2020-07-01,K,.51622409
2020-07-01,L,.38765362
2020-07-01,M,.46503517
2020-07-01,N,.35051012
2020-07-01,O,.57144576
2020-07-01,P,.72762859
2020-07-01,Q,.72022694
2020-07-01,R,.38974938
2020-07-01,S,.49700561
2020-07-01,U,.5575
2020-08-01,A,.11175821
2020-08-01,B,.10506882
2020-08-01,C,.17878671
2020-08-01,D,.1728224
2020-08-01,E,.083956204
2020-08-01,F,.073419653
2020-08-01,G,.34660834
2020-08-01,H,.089686565
2020-08-01,I,.4504869
2020-08-01,J,.31117696
2020-08-01,K,.51630133
2020-08-01,L,.38700852
2020-08-01,M,.46460447
2020-08-01,N,.34884977
2020-08-01,O,.57227176
2020-08-01,P,.72696233
2020-08-01,Q,.71995991
2020-08-01,R,.3891843
2020-08-01,S,.49644428
2020-08-01,U,.55975235
2020-09-01,A,.11482863
2020-09-01,B,.10441046
2020-09-01,C,.17870018
2020-09-01,D,.17298204
2020-09-01,E,.083860874
2020-09-01,F,.072317883
2020-09-01,G,.34587398
2020-09-01,H,.089666866
2020-09-01,I,.44989136
2020-09-01,J,.31144893
2020-09-01,K,.5158543
2020-09-01,L,.386648
2020-09-01,M,.46298546
2020-09-01,N,.34759229
2020-09-01,O,.57085949
2020-09-01,P,.72693539
2020-09-01,Q,.7199465
2020-09-01,R,.38723898
2020-09-01,S,.49610081
2020-09-01,U,.55727553
2020-10-01,A,.11939045
2020-10-01,B,.10459416
2020-10-01,C,.1784429
2020-10-01,D,.17327766
2020-10-01,E,.083230868
2020-10-01,F,.071345232
2020-10-01,G,.34530374
2020-10-01,H,.089924678
2020-10-01,I,.4496547
2020-10-01,J,.31256148
2020-10-01,K,.5159933
2020-10-01,L,.38545349
2020-10-01,M,.4612259
2020-10-01,N,.34632674
2020-10-01,O,.57027191
2020-10-01,P,.7268424
2020-10-01,Q,.71991456
2020-10-01,R,.38593027
2020-10-01,S,.49528438
2020-10-01,U,.55740738
2020-11-01,A,.12360341
2020-11-01,B,.10488863
2020-11-01,C,.17862263
2020-11-01,D,.17315604
2020-11-01,E,.082751654
2020-11-01,F,.069603711
2020-11-01,G,.34465098
2020-11-01,H,.090059824
2020-11-01,I,.45051163
2020-11-01,J,.31406119
2020-11-01,K,.51582998
2020-11-01,L,.38436589
2020-11-01,M,.46003947
2020-11-01,N,.34587333
2020-11-01,O,.57066733
2020-11-01,P,.7267608
2020-11-01,Q,.71986204
2020-11-01,R,.38474944
2020-11-01,S,.49512377
2020-11-01,U,.55569232
2020-12-01,A,.12474942
2020-12-01,B,.10487045
2020-12-01,C,.17910057
2020-12-01,D,.17333022
2020-12-01,E,.083722033
2020-12-01,F,.069632575
2020-12-01,G,.3456037
2020-12-01,H,.090071261
2020-12-01,I,.45359451
2020-12-01,J,.31412217
2020-12-01,K,.51639497
2020-12-01,L,.38458851
2020-12-01,M,.46032754
2020-12-01,N,.34645742
2020-12-01,O,.56882495
2020-12-01,P,.72648489
2020-12-01,Q,.71992081
2020-12-01,R,.38519907
2020-12-01,S,.49480292
2020-12-01,U,.55329639
2021-01-01,A,.12545379
2021-01-01,B,.10442034
2021-01-01,C,.17951697
2021-01-01,D,.17326578
2021-01-01,E,.083347037
2021-01-01,F,.068139203
2021-01-01,G,.34585714
2021-01-01,H,.090411372
2021-01-01,I,.45814294
2021-01-01,J,.31519946
2021-01-01,K,.51693934
2021-01-01,L,.38588038
2021-01-01,M,.46086633
2021-01-01,N,.34583384
2021-01-01,O,.56928927
2021-01-01,P,.72674119
2021-01-01,Q,.72017926
2021-01-01,R,.38729742
2021-01-01,S,.49339202
2021-01-01,U,.55384618
2021-02-01,A,.12622897
2021-02-01,B,.10430949
2021-02-01,C,.17927213
2021-02-01,D,.17338529
2021-02-01,E,.083083481
2021-02-01,F,.06740845
2021-02-01,G,.3451266
2021-02-01,H,.09031596
2021-02-01,I,.45821634
2021-02-01,J,.31560561
2021-02-01,K,.51727051
2021-02-01,L,.38561368
2021-02-01,M,.46050099
2021-02-01,N,.34500474
2021-02-01,O,.56781065
2021-02-01,P,.72745234
2021-02-01,Q,.71999276
2021-02-01,R,.38536891
2021-02-01,S,.49295494
2021-02-01,U,.55296999
2021-03-01,A,.12316877
2021-03-01,B,.10456236
2021-03-01,C,.17870902
2021-03-01,D,.17344981
2021-03-01,E,.083851658
2021-03-01,F,.066132262
2021-03-01,G,.34398219
2021-03-01,H,.090000421
2021-03-01,I,.45501772
2021-03-01,J,.31614035
2021-03-01,K,.51687789
2021-03-01,L,.38458556
2021-03-01,M,.45811468
2021-03-01,N,.34424293
2021-03-01,O,.5683862
2021-03-01,P,.72860175
2021-03-01,Q,.71978474
2021-03-01,R,.38340232
2021-03-01,S,.49509841
2021-03-01,U,.55237514
2021-04-01,A,.11828439
2021-04-01,B,.10502447
2021-04-01,C,.17821132
2021-04-01,D,.17355037
2021-04-01,E,.08473549
2021-04-01,F,.066263758
2021-04-01,G,.34326562
2021-04-01,H,.090518758
2021-04-01,I,.45383182
2021-04-01,J,.31660566
2021-04-01,K,.51599574
2021-04-01,L,.38384593
2021-04-01,M,.45761579
2021-04-01,N,.34383962
2021-04-01,O,.5650689
2021-04-01,P,.7292341
2021-04-01,Q,.7197628
2021-04-01,R,.3822141
2021-04-01,S,.49647656
2021-04-01,U,.55168194
2021-05-01,A,.1142423
2021-05-01,B,.10540991
2021-05-01,C,.1780398
2021-05-01,D,.17413493
2021-05-01,E,.085118786
2021-05-01,F,.066378012
2021-05-01,G,.34282994
2021-05-01,H,.090532377
2021-05-01,I,.4521639
2021-05-01,J,.31773394
2021-05-01,K,.51629472
2021-05-01,L,.3828977
2021-05-01,M,.45762691
2021-05-01,N,.34395874
2021-05-01,O,.56721038
2021-05-01,P,.72905999
2021-05-01,Q,.71971071
2021-05-01,R,.38188577
2021-05-01,S,.49721095
2021-05-01,U,.55291969
2021-06-01,A,.11359745
2021-06-01,B,.10553178
2021-06-01,C,.1784282
2021-06-01,D,.17439614
2021-06-01,E,.085324951
2021-06-01,F,.065543294
2021-06-01,G,.34274346
2021-06-01,H,.090081736
2021-06-01,I,.45168221
2021-06-01,J,.31904656
2021-06-01,K,.51609254
2021-06-01,L,.38142583
2021-06-01,M,.45791444
2021-06-01,N,.3455945
2021-06-01,O,.56692159
2021-06-01,P,.72883588
2021-06-01,Q,.71956789
2021-06-01,R,.38142726
2021-06-01,S,.49801528
2021-06-01,U,.55164033
2021-07-01,A,.11425951
2021-07-01,B,.10559121
2021-07-01,C,.17879775
2021-07-01,D,.1743671
2021-07-01,E,.085400864
2021-07-01,F,.065252595
2021-07-01,G,.34329343
2021-07-01,H,.09089157
2021-07-01,I,.45369166
2021-07-01,J,.31991753
2021-07-01,K,.51633275
2021-07-01,L,.38156089
2021-07-01,M,.45795712
2021-07-01,N,.34715042
2021-07-01,O,.56672674
2021-07-01,P,.72867
2021-07-01,Q,.71972644
2021-07-01,R,.38195321
2021-07-01,S,.4973484
2021-07-01,U,.55143028
2021-08-01,A,.11626439
2021-08-01,B,.10590063
2021-08-01,C,.1790839
2021-08-01,D,.17452146
2021-08-01,E,.084959067
2021-08-01,F,.064467683
2021-08-01,G,.34393921
2021-08-01,H,.09105622
2021-08-01,I,.45502239
2021-08-01,J,.32038257
2021-08-01,K,.51689726
2021-08-01,L,.3825438
2021-08-01,M,.45823026
2021-08-01,N,.34935626
2021-08-01,O,.56720364
2021-08-01,P,.72932869
2021-08-01,Q,.7199049
2021-08-01,R,.38340983
2021-08-01,S,.49870121
2021-08-01,U,.55024213
